feature_filepath,feature_type,filepath,subset_filepath,label,split,channel,dataset,speaker_id,attack_id,attack_category,shape
data/features/logmel/train/LA_train_LA_T_8813074.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8813074.flac,data/subset_raw/LA_train_LA_T_8813074.flac,spoof,train,clean,LA,LA_0081,A03,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_8813074.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8813074.flac,data/subset_raw/LA_train_LA_T_8813074.flac,spoof,train,clean,LA,LA_0081,A03,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_3192467.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3192467.flac,data/subset_raw/LA_train_LA_T_3192467.flac,spoof,train,clean,LA,LA_0087,A03,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_3192467.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3192467.flac,data/subset_raw/LA_train_LA_T_3192467.flac,spoof,train,clean,LA,LA_0087,A03,spoof,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_9190352.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9190352.flac,data/subset_raw/LA_val_LA_T_9190352.flac,spoof,val,clean,LA,LA_0089,A06,spoof,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_9190352.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9190352.flac,data/subset_raw/LA_val_LA_T_9190352.flac,spoof,val,clean,LA,LA_0089,A06,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_4868092.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4868092.flac,data/subset_raw/LA_train_LA_T_4868092.flac,spoof,train,clean,LA,LA_0090,A02,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_4868092.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4868092.flac,data/subset_raw/LA_train_LA_T_4868092.flac,spoof,train,clean,LA,LA_0090,A02,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_6878620.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6878620.flac,data/subset_raw/LA_train_LA_T_6878620.flac,spoof,train,clean,LA,LA_0081,A02,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_6878620.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6878620.flac,data/subset_raw/LA_train_LA_T_6878620.flac,spoof,train,clean,LA,LA_0081,A02,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_8345097.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8345097.flac,data/subset_raw/LA_train_LA_T_8345097.flac,spoof,train,clean,LA,LA_0087,A02,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_8345097.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8345097.flac,data/subset_raw/LA_train_LA_T_8345097.flac,spoof,train,clean,LA,LA_0087,A02,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_1839608.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1839608.flac,data/subset_raw/LA_train_LA_T_1839608.flac,spoof,train,clean,LA,LA_0096,A05,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_1839608.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1839608.flac,data/subset_raw/LA_train_LA_T_1839608.flac,spoof,train,clean,LA,LA_0096,A05,spoof,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_4847789.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4847789.flac,data/subset_raw/LA_val_LA_T_4847789.flac,spoof,val,clean,LA,LA_0089,A01,spoof,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_4847789.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4847789.flac,data/subset_raw/LA_val_LA_T_4847789.flac,spoof,val,clean,LA,LA_0089,A01,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_5320272.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5320272.flac,data/subset_raw/LA_train_LA_T_5320272.flac,spoof,train,clean,LA,LA_0088,A04,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_5320272.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5320272.flac,data/subset_raw/LA_train_LA_T_5320272.flac,spoof,train,clean,LA,LA_0088,A04,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_9144261.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9144261.flac,data/subset_raw/LA_train_LA_T_9144261.flac,spoof,train,clean,LA,LA_0090,A01,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_9144261.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9144261.flac,data/subset_raw/LA_train_LA_T_9144261.flac,spoof,train,clean,LA,LA_0090,A01,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_4291784.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4291784.flac,data/subset_raw/LA_train_LA_T_4291784.flac,spoof,train,clean,LA,LA_0083,A01,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_4291784.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4291784.flac,data/subset_raw/LA_train_LA_T_4291784.flac,spoof,train,clean,LA,LA_0083,A01,spoof,"[20, 400]"
data/features/logmel/test/LA_test_LA_T_4754759.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4754759.flac,data/subset_raw/LA_test_LA_T_4754759.flac,spoof,test,clean,LA,LA_0097,A04,spoof,"[80, 400]"
data/features/mfcc/test/LA_test_LA_T_4754759.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4754759.flac,data/subset_raw/LA_test_LA_T_4754759.flac,spoof,test,clean,LA,LA_0097,A04,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_6823968.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6823968.flac,data/subset_raw/LA_train_LA_T_6823968.flac,spoof,train,clean,LA,LA_0079,A02,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_6823968.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6823968.flac,data/subset_raw/LA_train_LA_T_6823968.flac,spoof,train,clean,LA,LA_0079,A02,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_2942946.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2942946.flac,data/subset_raw/LA_train_LA_T_2942946.flac,spoof,train,clean,LA,LA_0092,A03,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_2942946.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2942946.flac,data/subset_raw/LA_train_LA_T_2942946.flac,spoof,train,clean,LA,LA_0092,A03,spoof,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_9395136.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9395136.flac,data/subset_raw/LA_val_LA_T_9395136.flac,spoof,val,clean,LA,LA_0089,A04,spoof,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_9395136.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9395136.flac,data/subset_raw/LA_val_LA_T_9395136.flac,spoof,val,clean,LA,LA_0089,A04,spoof,"[20, 400]"
data/features/logmel/test/LA_test_LA_T_4244044.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4244044.flac,data/subset_raw/LA_test_LA_T_4244044.flac,spoof,test,clean,LA,LA_0097,A06,spoof,"[80, 400]"
data/features/mfcc/test/LA_test_LA_T_4244044.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4244044.flac,data/subset_raw/LA_test_LA_T_4244044.flac,spoof,test,clean,LA,LA_0097,A06,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_1926605.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1926605.flac,data/subset_raw/LA_train_LA_T_1926605.flac,spoof,train,clean,LA,LA_0090,A06,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_1926605.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1926605.flac,data/subset_raw/LA_train_LA_T_1926605.flac,spoof,train,clean,LA,LA_0090,A06,spoof,"[20, 400]"
data/features/logmel/test/LA_test_LA_T_5021134.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5021134.flac,data/subset_raw/LA_test_LA_T_5021134.flac,spoof,test,clean,LA,LA_0097,A06,spoof,"[80, 400]"
data/features/mfcc/test/LA_test_LA_T_5021134.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5021134.flac,data/subset_raw/LA_test_LA_T_5021134.flac,spoof,test,clean,LA,LA_0097,A06,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_8093073.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8093073.flac,data/subset_raw/LA_train_LA_T_8093073.flac,spoof,train,clean,LA,LA_0080,A04,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_8093073.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8093073.flac,data/subset_raw/LA_train_LA_T_8093073.flac,spoof,train,clean,LA,LA_0080,A04,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_1711356.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1711356.flac,data/subset_raw/LA_train_LA_T_1711356.flac,spoof,train,clean,LA,LA_0090,A01,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_1711356.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1711356.flac,data/subset_raw/LA_train_LA_T_1711356.flac,spoof,train,clean,LA,LA_0090,A01,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_3011280.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3011280.flac,data/subset_raw/LA_train_LA_T_3011280.flac,spoof,train,clean,LA,LA_0080,A02,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_3011280.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3011280.flac,data/subset_raw/LA_train_LA_T_3011280.flac,spoof,train,clean,LA,LA_0080,A02,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_5865525.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5865525.flac,data/subset_raw/LA_train_LA_T_5865525.flac,spoof,train,clean,LA,LA_0090,A01,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_5865525.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5865525.flac,data/subset_raw/LA_train_LA_T_5865525.flac,spoof,train,clean,LA,LA_0090,A01,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_9108679.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9108679.flac,data/subset_raw/LA_train_LA_T_9108679.flac,spoof,train,clean,LA,LA_0085,A02,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_9108679.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9108679.flac,data/subset_raw/LA_train_LA_T_9108679.flac,spoof,train,clean,LA,LA_0085,A02,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_6071492.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6071492.flac,data/subset_raw/LA_train_LA_T_6071492.flac,spoof,train,clean,LA,LA_0091,A03,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_6071492.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6071492.flac,data/subset_raw/LA_train_LA_T_6071492.flac,spoof,train,clean,LA,LA_0091,A03,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_1050944.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1050944.flac,data/subset_raw/LA_train_LA_T_1050944.flac,spoof,train,clean,LA,LA_0088,A05,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_1050944.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1050944.flac,data/subset_raw/LA_train_LA_T_1050944.flac,spoof,train,clean,LA,LA_0088,A05,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_2338435.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2338435.flac,data/subset_raw/LA_train_LA_T_2338435.flac,spoof,train,clean,LA,LA_0079,A03,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_2338435.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2338435.flac,data/subset_raw/LA_train_LA_T_2338435.flac,spoof,train,clean,LA,LA_0079,A03,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_9969841.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9969841.flac,data/subset_raw/LA_train_LA_T_9969841.flac,spoof,train,clean,LA,LA_0096,A01,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_9969841.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9969841.flac,data/subset_raw/LA_train_LA_T_9969841.flac,spoof,train,clean,LA,LA_0096,A01,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_2369027.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2369027.flac,data/subset_raw/LA_train_LA_T_2369027.flac,spoof,train,clean,LA,LA_0087,A06,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_2369027.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2369027.flac,data/subset_raw/LA_train_LA_T_2369027.flac,spoof,train,clean,LA,LA_0087,A06,spoof,"[20, 400]"
data/features/logmel/test/LA_test_LA_T_4562769.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4562769.flac,data/subset_raw/LA_test_LA_T_4562769.flac,spoof,test,clean,LA,LA_0097,A06,spoof,"[80, 400]"
data/features/mfcc/test/LA_test_LA_T_4562769.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4562769.flac,data/subset_raw/LA_test_LA_T_4562769.flac,spoof,test,clean,LA,LA_0097,A06,spoof,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_5557943.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5557943.flac,data/subset_raw/LA_val_LA_T_5557943.flac,spoof,val,clean,LA,LA_0089,A06,spoof,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_5557943.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5557943.flac,data/subset_raw/LA_val_LA_T_5557943.flac,spoof,val,clean,LA,LA_0089,A06,spoof,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_5299003.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5299003.flac,data/subset_raw/LA_val_LA_T_5299003.flac,spoof,val,clean,LA,LA_0089,A05,spoof,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_5299003.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5299003.flac,data/subset_raw/LA_val_LA_T_5299003.flac,spoof,val,clean,LA,LA_0089,A05,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_6866302.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6866302.flac,data/subset_raw/LA_train_LA_T_6866302.flac,spoof,train,clean,LA,LA_0092,A04,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_6866302.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6866302.flac,data/subset_raw/LA_train_LA_T_6866302.flac,spoof,train,clean,LA,LA_0092,A04,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_4844815.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4844815.flac,data/subset_raw/LA_train_LA_T_4844815.flac,spoof,train,clean,LA,LA_0080,A01,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_4844815.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4844815.flac,data/subset_raw/LA_train_LA_T_4844815.flac,spoof,train,clean,LA,LA_0080,A01,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_7389695.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7389695.flac,data/subset_raw/LA_train_LA_T_7389695.flac,spoof,train,clean,LA,LA_0079,A01,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_7389695.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7389695.flac,data/subset_raw/LA_train_LA_T_7389695.flac,spoof,train,clean,LA,LA_0079,A01,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_4991778.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4991778.flac,data/subset_raw/LA_train_LA_T_4991778.flac,spoof,train,clean,LA,LA_0085,A06,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_4991778.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4991778.flac,data/subset_raw/LA_train_LA_T_4991778.flac,spoof,train,clean,LA,LA_0085,A06,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_2462718.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2462718.flac,data/subset_raw/LA_train_LA_T_2462718.flac,spoof,train,clean,LA,LA_0091,A03,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_2462718.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2462718.flac,data/subset_raw/LA_train_LA_T_2462718.flac,spoof,train,clean,LA,LA_0091,A03,spoof,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_5181234.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5181234.flac,data/subset_raw/LA_val_LA_T_5181234.flac,spoof,val,clean,LA,LA_0082,A05,spoof,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_5181234.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5181234.flac,data/subset_raw/LA_val_LA_T_5181234.flac,spoof,val,clean,LA,LA_0082,A05,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_9027506.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9027506.flac,data/subset_raw/LA_train_LA_T_9027506.flac,spoof,train,clean,LA,LA_0080,A02,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_9027506.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9027506.flac,data/subset_raw/LA_train_LA_T_9027506.flac,spoof,train,clean,LA,LA_0080,A02,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_8186635.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8186635.flac,data/subset_raw/LA_train_LA_T_8186635.flac,spoof,train,clean,LA,LA_0081,A01,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_8186635.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8186635.flac,data/subset_raw/LA_train_LA_T_8186635.flac,spoof,train,clean,LA,LA_0081,A01,spoof,"[20, 400]"
data/features/logmel/test/LA_test_LA_T_5447517.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5447517.flac,data/subset_raw/LA_test_LA_T_5447517.flac,spoof,test,clean,LA,LA_0086,A03,spoof,"[80, 400]"
data/features/mfcc/test/LA_test_LA_T_5447517.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5447517.flac,data/subset_raw/LA_test_LA_T_5447517.flac,spoof,test,clean,LA,LA_0086,A03,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_9752029.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9752029.flac,data/subset_raw/LA_train_LA_T_9752029.flac,spoof,train,clean,LA,LA_0079,A04,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_9752029.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9752029.flac,data/subset_raw/LA_train_LA_T_9752029.flac,spoof,train,clean,LA,LA_0079,A04,spoof,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_3541347.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3541347.flac,data/subset_raw/LA_val_LA_T_3541347.flac,spoof,val,clean,LA,LA_0082,A06,spoof,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_3541347.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3541347.flac,data/subset_raw/LA_val_LA_T_3541347.flac,spoof,val,clean,LA,LA_0082,A06,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_8055426.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8055426.flac,data/subset_raw/LA_train_LA_T_8055426.flac,spoof,train,clean,LA,LA_0090,A01,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_8055426.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8055426.flac,data/subset_raw/LA_train_LA_T_8055426.flac,spoof,train,clean,LA,LA_0090,A01,spoof,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_9056284.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9056284.flac,data/subset_raw/LA_val_LA_T_9056284.flac,spoof,val,clean,LA,LA_0089,A01,spoof,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_9056284.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9056284.flac,data/subset_raw/LA_val_LA_T_9056284.flac,spoof,val,clean,LA,LA_0089,A01,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_3303089.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3303089.flac,data/subset_raw/LA_train_LA_T_3303089.flac,spoof,train,clean,LA,LA_0091,A01,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_3303089.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3303089.flac,data/subset_raw/LA_train_LA_T_3303089.flac,spoof,train,clean,LA,LA_0091,A01,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_5710203.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5710203.flac,data/subset_raw/LA_train_LA_T_5710203.flac,spoof,train,clean,LA,LA_0098,A04,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_5710203.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5710203.flac,data/subset_raw/LA_train_LA_T_5710203.flac,spoof,train,clean,LA,LA_0098,A04,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_8856200.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8856200.flac,data/subset_raw/LA_train_LA_T_8856200.flac,spoof,train,clean,LA,LA_0090,A01,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_8856200.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8856200.flac,data/subset_raw/LA_train_LA_T_8856200.flac,spoof,train,clean,LA,LA_0090,A01,spoof,"[20, 400]"
data/features/logmel/test/LA_test_LA_T_3674915.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3674915.flac,data/subset_raw/LA_test_LA_T_3674915.flac,spoof,test,clean,LA,LA_0097,A06,spoof,"[80, 400]"
data/features/mfcc/test/LA_test_LA_T_3674915.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3674915.flac,data/subset_raw/LA_test_LA_T_3674915.flac,spoof,test,clean,LA,LA_0097,A06,spoof,"[20, 400]"
data/features/logmel/test/LA_test_LA_T_9492498.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9492498.flac,data/subset_raw/LA_test_LA_T_9492498.flac,spoof,test,clean,LA,LA_0093,A03,spoof,"[80, 400]"
data/features/mfcc/test/LA_test_LA_T_9492498.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9492498.flac,data/subset_raw/LA_test_LA_T_9492498.flac,spoof,test,clean,LA,LA_0093,A03,spoof,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_9274561.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9274561.flac,data/subset_raw/LA_val_LA_T_9274561.flac,spoof,val,clean,LA,LA_0089,A03,spoof,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_9274561.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9274561.flac,data/subset_raw/LA_val_LA_T_9274561.flac,spoof,val,clean,LA,LA_0089,A03,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_6785696.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6785696.flac,data/subset_raw/LA_train_LA_T_6785696.flac,spoof,train,clean,LA,LA_0087,A03,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_6785696.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6785696.flac,data/subset_raw/LA_train_LA_T_6785696.flac,spoof,train,clean,LA,LA_0087,A03,spoof,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_9529562.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9529562.flac,data/subset_raw/LA_val_LA_T_9529562.flac,spoof,val,clean,LA,LA_0082,A02,spoof,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_9529562.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9529562.flac,data/subset_raw/LA_val_LA_T_9529562.flac,spoof,val,clean,LA,LA_0082,A02,spoof,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_1076210.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1076210.flac,data/subset_raw/LA_train_LA_T_1076210.flac,spoof,train,clean,LA,LA_0094,A01,spoof,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_1076210.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1076210.flac,data/subset_raw/LA_train_LA_T_1076210.flac,spoof,train,clean,LA,LA_0094,A01,spoof,"[20, 400]"
